id_discussion,id_dataset,title_discussion,user,message,created_discussion,closed_discussion,discussion_posted_on,title_dataset,description_dataset,organization,url_dataset,nb_discussions,nb_followers,nb_reuses,nb_views,slug,created_dataset,last_update_dataset,predictions_motifs,predictions_motifs_label,predictions_ssmotifs,predictions_ssmotifs_label
60aeaf29e95095d10e9efb65,5a576fda88ee381c9d4e3304,Histoire numérotation parcelle à Saint Jean Lasseille 66560,Pierre Ortal,"Bonjour,
Je cherche l'historique de la numérotation des parcelle B131, B132 et B133  à Saint Jean Lasseille (66300)
Comment dois-je faire ?
Merci pour votre aide.
Bien cordialement.",26/05/2021,08/06/2021,2021-05-26T22:27:21.925000+00:00,Documents de filiation informatisés (DFI) des parcelles,"Les fichiers départementaux des documents de filiation informatisés (DFI) des parcelles permettent de consulter l'historique des parcelles cadastrales.

Ces fichiers recensent les modifications parcellaires réalisées depuis l'informatisation de leur procédure de mise à jour qui, selon les départements, est intervenue entre les années 1980 à 1990. L'origine des différentes mises à jour (documents d'arpentage, croquis de conservation, remaniement...) ainsi que leurs dates sont renseignées.

Les modifications issues des aménagements fonciers ruraux n'y figurent pas car il n'existe alors aucune correspondance géographique entre les anciennes et les nouvelles dénominations des parcelles.

Données disponibles au lien de référence ci-dessous.","Ministère de l'Économie, des Finances et de la Souveraineté industrielle et numérique",https://www.data.gouv.fr/fr/datasets/documents-de-filiation-informatises-dfi-des-parcelles/,4,14,2,533,documents-de-filiation-informatises-dfi-des-parcelles,2018-01-11T15:08:26.372000+00:00,2023-09-13T09:04:58.310000+0000,3,Accessibilité,11,Demande de jeu de données (set)
60aeaf29e95095d10e9efb65,5a576fda88ee381c9d4e3304,Histoire numérotation parcelle à Saint Jean Lasseille 66560,Pierre Ortal,"Bonjour,
le descriptif du fichier des documents de filiation constitue une aide pour l'exploitation de ces fichiers.
Dans le cas présent, les parcelles B 131, B132 et B133 pour la commune de Saint Jean Lasseille (code commune 177) ne figurent pas dans ce fichier. Il n'y a donc pas de filiation ascendante ni descendante pour celles-ci.
Cordialement,",26/05/2021,08/06/2021,2021-05-27T10:21:43.746000+00:00,Documents de filiation informatisés (DFI) des parcelles,"Les fichiers départementaux des documents de filiation informatisés (DFI) des parcelles permettent de consulter l'historique des parcelles cadastrales.

Ces fichiers recensent les modifications parcellaires réalisées depuis l'informatisation de leur procédure de mise à jour qui, selon les départements, est intervenue entre les années 1980 à 1990. L'origine des différentes mises à jour (documents d'arpentage, croquis de conservation, remaniement...) ainsi que leurs dates sont renseignées.

Les modifications issues des aménagements fonciers ruraux n'y figurent pas car il n'existe alors aucune correspondance géographique entre les anciennes et les nouvelles dénominations des parcelles.

Données disponibles au lien de référence ci-dessous.","Ministère de l'Économie, des Finances et de la Souveraineté industrielle et numérique",https://www.data.gouv.fr/fr/datasets/documents-de-filiation-informatises-dfi-des-parcelles/,4,14,2,533,documents-de-filiation-informatises-dfi-des-parcelles,2018-01-11T15:08:26.372000+00:00,2023-09-13T09:04:58.310000+0000,0,Fiabilité,14,Incertitude des données
60aeaf29e95095d10e9efb65,5a576fda88ee381c9d4e3304,Histoire numérotation parcelle à Saint Jean Lasseille 66560,Pierre Ortal,discussion close,26/05/2021,08/06/2021,2021-06-08T15:28:17.277000+00:00,Documents de filiation informatisés (DFI) des parcelles,"Les fichiers départementaux des documents de filiation informatisés (DFI) des parcelles permettent de consulter l'historique des parcelles cadastrales.

Ces fichiers recensent les modifications parcellaires réalisées depuis l'informatisation de leur procédure de mise à jour qui, selon les départements, est intervenue entre les années 1980 à 1990. L'origine des différentes mises à jour (documents d'arpentage, croquis de conservation, remaniement...) ainsi que leurs dates sont renseignées.

Les modifications issues des aménagements fonciers ruraux n'y figurent pas car il n'existe alors aucune correspondance géographique entre les anciennes et les nouvelles dénominations des parcelles.

Données disponibles au lien de référence ci-dessous.","Ministère de l'Économie, des Finances et de la Souveraineté industrielle et numérique",https://www.data.gouv.fr/fr/datasets/documents-de-filiation-informatises-dfi-des-parcelles/,4,14,2,533,documents-de-filiation-informatises-dfi-des-parcelles,2018-01-11T15:08:26.372000+00:00,2023-09-13T09:04:58.310000+0000,1,Autre,1,Questions ou remarques d'usagers
603f6c49e209b404515272d6,5a576fda88ee381c9d4e3304,Existe-t-il ce genre de document de filitation pour les sections cadastrales ?,Christophe BADOL,"Bonjour je cherche un document de filiation des sections cadastrales

Cela existe-t-il ?",03/03/2021,,2021-03-03T12:00:25.406000+00:00,Documents de filiation informatisés (DFI) des parcelles,"Les fichiers départementaux des documents de filiation informatisés (DFI) des parcelles permettent de consulter l'historique des parcelles cadastrales.

Ces fichiers recensent les modifications parcellaires réalisées depuis l'informatisation de leur procédure de mise à jour qui, selon les départements, est intervenue entre les années 1980 à 1990. L'origine des différentes mises à jour (documents d'arpentage, croquis de conservation, remaniement...) ainsi que leurs dates sont renseignées.

Les modifications issues des aménagements fonciers ruraux n'y figurent pas car il n'existe alors aucune correspondance géographique entre les anciennes et les nouvelles dénominations des parcelles.

Données disponibles au lien de référence ci-dessous.","Ministère de l'Économie, des Finances et de la Souveraineté industrielle et numérique",https://www.data.gouv.fr/fr/datasets/documents-de-filiation-informatises-dfi-des-parcelles/,4,14,2,533,documents-de-filiation-informatises-dfi-des-parcelles,2018-01-11T15:08:26.372000+00:00,2023-09-13T09:04:58.310000+0000,1,Autre,1,Questions ou remarques d'usagers
60093574c4439514a3f1a3c1,5a576fda88ee381c9d4e3304,Problème validité dossier compressé,David Maljevac,"Après téléchargement du dossier (situation janvier 2021 - dept 2A0 à 590, en ouvrant l'archive, j'ai le message suivant : le dossier compressé ""C:\Users\....\dfiano-dep030-02012021.txt.zip"" n'est pas valide 
Que faut-il faire ?
Merci",21/01/2021,,2021-01-21T09:04:04.618000+00:00,Documents de filiation informatisés (DFI) des parcelles,"Les fichiers départementaux des documents de filiation informatisés (DFI) des parcelles permettent de consulter l'historique des parcelles cadastrales.

Ces fichiers recensent les modifications parcellaires réalisées depuis l'informatisation de leur procédure de mise à jour qui, selon les départements, est intervenue entre les années 1980 à 1990. L'origine des différentes mises à jour (documents d'arpentage, croquis de conservation, remaniement...) ainsi que leurs dates sont renseignées.

Les modifications issues des aménagements fonciers ruraux n'y figurent pas car il n'existe alors aucune correspondance géographique entre les anciennes et les nouvelles dénominations des parcelles.

Données disponibles au lien de référence ci-dessous.","Ministère de l'Économie, des Finances et de la Souveraineté industrielle et numérique",https://www.data.gouv.fr/fr/datasets/documents-de-filiation-informatises-dfi-des-parcelles/,4,14,2,533,documents-de-filiation-informatises-dfi-des-parcelles,2018-01-11T15:08:26.372000+00:00,2023-09-13T09:04:58.310000+0000,3,Accessibilité,7,Format incompatible
60093574c4439514a3f1a3c1,5a576fda88ee381c9d4e3304,Problème validité dossier compressé,David Maljevac,"Bonjour,
après téléchargement du fichier, ce dernier peut s'ouvrir avec 7-zip.
Cordialement,",21/01/2021,,2021-01-22T14:06:54.528000+00:00,Documents de filiation informatisés (DFI) des parcelles,"Les fichiers départementaux des documents de filiation informatisés (DFI) des parcelles permettent de consulter l'historique des parcelles cadastrales.

Ces fichiers recensent les modifications parcellaires réalisées depuis l'informatisation de leur procédure de mise à jour qui, selon les départements, est intervenue entre les années 1980 à 1990. L'origine des différentes mises à jour (documents d'arpentage, croquis de conservation, remaniement...) ainsi que leurs dates sont renseignées.

Les modifications issues des aménagements fonciers ruraux n'y figurent pas car il n'existe alors aucune correspondance géographique entre les anciennes et les nouvelles dénominations des parcelles.

Données disponibles au lien de référence ci-dessous.","Ministère de l'Économie, des Finances et de la Souveraineté industrielle et numérique",https://www.data.gouv.fr/fr/datasets/documents-de-filiation-informatises-dfi-des-parcelles/,4,14,2,533,documents-de-filiation-informatises-dfi-des-parcelles,2018-01-11T15:08:26.372000+00:00,2023-09-13T09:04:58.310000+0000,3,Accessibilité,7,Format incompatible
5f8331fdda1d6a81a667e902,5a576fda88ee381c9d4e3304,Coordonnees Geometres,olivier esmilaire,"Je découvre ce site et  toutes ces données. Merci de les mettre a disposition, cela m'est très utile.
Je suis un particulier qui vient de faire l'acquisition d'une parcelle. Les vendeurs n'ont plus de documents concernant le bornage du terrain. Je vois qu'il ya eu 2 évènements au DFI sur la parcelle en 2006 et 2007 (remaniement, conservation) . Est-il possible de remonter aux géomètres qui ont été en charge ? Le fichier est anonymise mais existe -t-il une procedure pour identifier les cabinets qui ont réalises ces operations ? Merci",11/10/2020,13/10/2020,2020-10-11T18:25:33.908000+00:00,Documents de filiation informatisés (DFI) des parcelles,"Les fichiers départementaux des documents de filiation informatisés (DFI) des parcelles permettent de consulter l'historique des parcelles cadastrales.

Ces fichiers recensent les modifications parcellaires réalisées depuis l'informatisation de leur procédure de mise à jour qui, selon les départements, est intervenue entre les années 1980 à 1990. L'origine des différentes mises à jour (documents d'arpentage, croquis de conservation, remaniement...) ainsi que leurs dates sont renseignées.

Les modifications issues des aménagements fonciers ruraux n'y figurent pas car il n'existe alors aucune correspondance géographique entre les anciennes et les nouvelles dénominations des parcelles.

Données disponibles au lien de référence ci-dessous.","Ministère de l'Économie, des Finances et de la Souveraineté industrielle et numérique",https://www.data.gouv.fr/fr/datasets/documents-de-filiation-informatises-dfi-des-parcelles/,4,14,2,533,documents-de-filiation-informatises-dfi-des-parcelles,2018-01-11T15:08:26.372000+00:00,2023-09-13T09:04:58.310000+0000,1,Autre,1,Questions ou remarques d'usagers
5f8331fdda1d6a81a667e902,5a576fda88ee381c9d4e3304,Coordonnees Geometres,olivier esmilaire,"Bonjour,
Le portail Géofoncier de l'Ordre des géomètres-experts permet en principe de connaître le producteur du document d'arpentage lié à une parcelle saisie. Pour cela, il est nécessaire que le logo ""géomètre-expert"" apparaisse sur la parcelle.
Si vous ne parveniez pas à obtenir cette information, vous pouvez alors contacter le service du cadastre de la DGFiP territorialement compétent.
Cordialement, ",11/10/2020,13/10/2020,2020-10-13T14:34:30.887000+00:00,Documents de filiation informatisés (DFI) des parcelles,"Les fichiers départementaux des documents de filiation informatisés (DFI) des parcelles permettent de consulter l'historique des parcelles cadastrales.

Ces fichiers recensent les modifications parcellaires réalisées depuis l'informatisation de leur procédure de mise à jour qui, selon les départements, est intervenue entre les années 1980 à 1990. L'origine des différentes mises à jour (documents d'arpentage, croquis de conservation, remaniement...) ainsi que leurs dates sont renseignées.

Les modifications issues des aménagements fonciers ruraux n'y figurent pas car il n'existe alors aucune correspondance géographique entre les anciennes et les nouvelles dénominations des parcelles.

Données disponibles au lien de référence ci-dessous.","Ministère de l'Économie, des Finances et de la Souveraineté industrielle et numérique",https://www.data.gouv.fr/fr/datasets/documents-de-filiation-informatises-dfi-des-parcelles/,4,14,2,533,documents-de-filiation-informatises-dfi-des-parcelles,2018-01-11T15:08:26.372000+00:00,2023-09-13T09:04:58.310000+0000,1,Autre,1,Questions ou remarques d'usagers
5f5a656c754cfc07b36bc945,5a576fda88ee381c9d4e3304,Problème de dézippage,Etienne MORO,"Bonjour,
J'ai téléchargé le fichier 'Documents de filiations informatisés (situation juillet 2020) - dept 600 à 976.zip'.
J'arrive à dézipper ce fichier, ce qui me donne un dossier avec un nouveau ZIP par département, mais ensuite impossible de dézipper le fichier du département 'dfiano-dep670-01072020.txt.zip'.
J'ai un message d'erreur m'indiquant que le fichier est vide.",10/09/2020,11/09/2020,2020-09-10T19:42:04.358000+00:00,Documents de filiation informatisés (DFI) des parcelles,"Les fichiers départementaux des documents de filiation informatisés (DFI) des parcelles permettent de consulter l'historique des parcelles cadastrales.

Ces fichiers recensent les modifications parcellaires réalisées depuis l'informatisation de leur procédure de mise à jour qui, selon les départements, est intervenue entre les années 1980 à 1990. L'origine des différentes mises à jour (documents d'arpentage, croquis de conservation, remaniement...) ainsi que leurs dates sont renseignées.

Les modifications issues des aménagements fonciers ruraux n'y figurent pas car il n'existe alors aucune correspondance géographique entre les anciennes et les nouvelles dénominations des parcelles.

Données disponibles au lien de référence ci-dessous.","Ministère de l'Économie, des Finances et de la Souveraineté industrielle et numérique",https://www.data.gouv.fr/fr/datasets/documents-de-filiation-informatises-dfi-des-parcelles/,4,14,2,533,documents-de-filiation-informatises-dfi-des-parcelles,2018-01-11T15:08:26.372000+00:00,2023-09-13T09:04:58.310000+0000,3,Accessibilité,7,Format incompatible
5f5a656c754cfc07b36bc945,5a576fda88ee381c9d4e3304,Problème de dézippage,Etienne MORO,"Bonjour,
Je viens de faire un test avec 7-zip. Pas de soucis pour ouvrir les archives.
Bien cordialement,",10/09/2020,11/09/2020,2020-09-11T10:38:39.935000+00:00,Documents de filiation informatisés (DFI) des parcelles,"Les fichiers départementaux des documents de filiation informatisés (DFI) des parcelles permettent de consulter l'historique des parcelles cadastrales.

Ces fichiers recensent les modifications parcellaires réalisées depuis l'informatisation de leur procédure de mise à jour qui, selon les départements, est intervenue entre les années 1980 à 1990. L'origine des différentes mises à jour (documents d'arpentage, croquis de conservation, remaniement...) ainsi que leurs dates sont renseignées.

Les modifications issues des aménagements fonciers ruraux n'y figurent pas car il n'existe alors aucune correspondance géographique entre les anciennes et les nouvelles dénominations des parcelles.

Données disponibles au lien de référence ci-dessous.","Ministère de l'Économie, des Finances et de la Souveraineté industrielle et numérique",https://www.data.gouv.fr/fr/datasets/documents-de-filiation-informatises-dfi-des-parcelles/,4,14,2,533,documents-de-filiation-informatises-dfi-des-parcelles,2018-01-11T15:08:26.372000+00:00,2023-09-13T09:04:58.310000+0000,3,Accessibilité,7,Format incompatible
